1,"0",Zocca e Montese,44.276303,10.977719,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un itinerario sulle colline di Modena,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Lame di Zocca<br /> <strong>Distanza:</strong>&nbsp;42 km<br /> <strong>Dislivello in salita:</strong> 1297 m<br /> <strong>Itinerario di:</strong> Raffaele</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1902:mtb-emilia-romagna-colline-modena&amp;Itemid=229"" class=""btn btn-primary"" title=""Itinerario sulle colline modenesi"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
2,"0","Fanano, Croce arcana ed i laghi",44.208542,10.792767,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un itinerario sugli appennini tra Toscana ed Emilia,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Località due ponti a Fanano<br /> <strong>Distanza:</strong> 34 km<br /> <strong>Dislivello in salita:</strong> 1570 m<br /> <strong>Itinerario di:</strong> Raffaele</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1919:mtb-appennino-fanano-croce-arcana&amp;Itemid=229"" class=""btn btn-primary"" title=""Fanano, Croce Arcana e Laghi"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
3,"0",Zocca e Samone,44.321146,11.009453,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un percorso sull'appennino emiliano,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Lame di Zocca<br /> <strong>Distanza:</strong>&nbsp;40 km<br /> <strong>Dislivello in salita:</strong> 1355 m<br /> <strong>Itinerario di:</strong> Raffaele</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1901:mtb-modena-colline-di-zocca-e-samone&amp;Itemid=229"" class=""btn btn-primary"" title=""Itinerario sulle colline modenesi"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
4,"0",Monte Tovo in Valsesia,45.761296,8.251316,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un percorso sulle Alpi in Piemonte ,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Quarona<br /> <strong>Distanza:</strong>&nbsp;15 km<br /> <strong>Dislivello in salita:</strong> 890 m<br /> <strong>Itinerario di:</strong> TedClo</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1862:mtb-piemonte-valsesia-monte-tovo&amp;Itemid=229"" class=""btn btn-primary"" title=""MTB in Valsesia sul monte Tovo"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0","0","0","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
5,"0",Monte Luppia e Crero sul Garda,45.582569,10.721429,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un percorso sulle colline veronesi a picco sul lago di Garda,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Garda<br /> <strong>Distanza:</strong>&nbsp;32 km<br /> <strong>Dislivello in salita:</strong> 1055 m<br /> <strong>Itinerario di:</strong> Leo</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1889:monte-luppia-crero-sul-garda-mtb&amp;Itemid=229"" class=""btn btn-primary"" title=""Monte Luppia e Crero sul Garda"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
6,"0",Da Salò al rifugio Campei,45.665406,10.541965,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un percorso sulle sponde bresciane del lago di Garda,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Salò<br /> <strong>Distanza:</strong>&nbsp;46 km<br /> <strong>Dislivello in salita:</strong> 1180 m<br /> <strong>Itinerario di:</strong> Leo</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1908:salo-rifugio-campei-garda-mtb&amp;Itemid=229"" class=""btn btn-primary"" title=""Da Salò al rifugio Campei"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
7,"0",Caprino e le sue colline,45.654368,10.840553,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un itinerario nella zona veronese della valle dell'Adige,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Affi<br /> <strong>Distanza:</strong>&nbsp;35 km<br /> <strong>Dislivello in salita:</strong> 760 m<br /> <strong>Itinerario di:</strong> Leo</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1907:mtb-veneto-caprino-colline&amp;Itemid=229"" class=""btn btn-primary"" title=""Caprino e le sue colline"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
8,"0",Giro del lago d'Idro,45.813486,10.52449,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un percorso vario e divertente sulle sponde del lago d'Idro,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Ponte Caffaro<br /> <strong>Distanza:</strong>&nbsp;29 km<br /> <strong>Dislivello in salita:</strong> 298 m<br /> <strong>Itinerario di:</strong> Leo</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1895:mtb-brescia-giro-del-lago-d-idro-in-mountain-bike&amp;Itemid=229"" class=""btn btn-primary"" title=""Giro del lago d'Idro in MTB"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
9,"0",I monti Lessini da Ala,45.721042,11.000645,"",3,"0",1,100,3,default#bicycleIcon,"0","0",Un percorso tosto ma di grande soddisfazione in discesa,"<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Ala<br /> <strong>Distanza:</strong>&nbsp;37 km<br /> <strong>Dislivello in salita:</strong> 1720 m<br /> <strong>Itinerario di:</strong> Leo</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1916:mtb-trentino-veneto-monti-lessini&amp;Itemid=229"" class=""btn btn-primary"" title=""Tra Trentino e Veneto sui Lessini in MTB"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
10,"0",Pasubio - Strada degli eroi e strada degli Scarubbi,45.772193,11.180808,"",3,"0",1,100,3,default#bicycleIcon,"0","0","Un percorso classicissimo della MTB, tra Trentino e Veneto","<div style=""text-align: center;""><strong>Luogo di partenza:</strong> Passo Pian delle Fugazze<br /> <strong>Distanza:</strong>&nbsp;30 km<br /> <strong>Dislivello in salita:</strong> 1078 m<br /> <strong>Itinerario di:</strong> Leo</div>
<div>&nbsp;</div>
<div style=""text-align: center;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1881:pasubio-mtb-strada-eroi-scarubbi&amp;Itemid=229"" class=""btn btn-primary"" title=""Pasubio e strada degli eroi"">Vai alla scheda del percorso</a></div>","<div>&nbsp;</div>","<div>&nbsp;</div>",1,"","","","",1,"0",2,62,"0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,"{""show_category"":""""}","","","","","","","","","","0","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","<div>&nbsp;</div>",1,1,"","","","","0","0","0","0","","0","0","","0","0","0","0","","0",""
